SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
Obs#,Time,Date,configName,configAuthor,remark,,,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
,HHMMSS,YYYYMMDD,,,,,,,mol+1m-2s-1,mol+1m-2s-1,mol+1m-2s-1,mmol+1m-2s-1,kPa,kPa,kPa,kPa,mmol+1mol-1,mmol+1mol-1,mmol+1mol-1,cm+2,mm,,,,,,,,,,umol+1m-2s-1,,%,%,C,C,C,kPa,umol+1sec-1,umol+1sec-1,%,umol+1m-2s-1,V,HHMMSS,YYYYMMDD,%,,,,,,,,,umol+1sec-1,(umol+1m-2s-1)s-1,s,,,,,,,,,,umol+1m-2s-1,Hz,s-1,s,ms,ms,ms,,%,,,,,V,V,V,V,V,V,V,V,V,A,,,,,,,,,,,,,,,,,
1,21:13:17,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.003329,0.033077,0.003025,0.040278,1.111804,0.968482,2.320588,1.208784,10.470505,12.019995,25.088453,0.441786,7.500000,PSF-01031_20251013211317_fd1,94.141960,471.870300,0.800492,0.000000,0.000000,0.000000,0.5,0.80,1.539695,1.000000,46.51,40.51,20.30,19.82,19.82,92.50,1.1,-15.5,1463.4,5,4.050,21:13:00,2025-10-13,-23.83,1,-0.000,0.000,0.000,0.275,0.163,-0.019,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474073,2.481013,0.606905,0.573390,0.329185,-0.004303,0.101130,0.111184,94.141960,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211317_fd1,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
2,21:13:47,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.003496,0.034846,0.003177,0.043041,1.109684,0.964318,2.339424,1.229741,10.425308,11.996873,25.291691,0.441786,7.500000,PSF-01031_20251013211347_435,124.062538,147.584442,0.159379,0.000000,0.000000,0.000000,0.5,0.80,0.305320,1.000000,46.37,40.29,20.32,19.95,19.95,92.50,1.2,-16.3,1461.0,5,4.047,21:13:00,2025-10-13,-23.83,1,0.000,0.000,0.000,0.260,0.133,0.310,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473753,2.480828,0.607214,0.571964,0.328966,-0.003038,0.106797,0.111166,124.237419,0.000207,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211347_435,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
3,21:14:14,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.003577,0.030498,0.003201,0.042477,1.129593,0.965630,2.334082,1.204488,10.437748,12.210072,25.229700,0.441786,7.500000,PSF-01031_20251013211414_634,107.551933,501.303070,0.785455,0.000000,0.000000,0.000000,0.5,0.80,1.375902,1.000000,47.14,40.30,20.34,19.91,19.91,92.51,1.0,-14.8,1510.8,4,4.043,21:13:00,2025-10-13,-23.83,1,0.000,0.000,0.000,-0.314,-0.005,0.157,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473756,2.481847,0.606455,0.574665,0.328697,-0.003677,0.111326,0.110788,107.551933,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211414_634,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
4,21:14:43,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.003240,0.034906,0.002965,0.039641,1.101485,0.967814,2.315481,1.213997,10.462711,11.907780,25.031891,0.441786,7.500000,PSF-01031_20251013211443_4e9,136.193268,282.600403,0.518071,0.000000,0.000000,0.000000,0.5,0.80,0.947297,1.000000,45.87,40.31,20.37,19.78,19.78,92.50,1.2,-16.6,1486.6,5,4.041,21:13:00,2025-10-13,-23.83,1,-0.000,-0.000,-0.001,-0.141,0.052,0.160,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473760,2.480157,0.607225,0.571367,0.328251,-0.005492,0.115544,0.110965,136.193268,0.000209,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211443_4e9,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
5,21:15:11,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.004945,0.034879,0.004331,0.055684,1.159073,0.971283,2.325945,1.166872,10.500332,12.530489,25.145285,0.441786,7.500000,PSF-01031_20251013211511_614,87.158203,428.081635,0.796398,0.000000,0.000000,0.000000,0.5,0.80,1.503409,1.000000,48.13,40.33,20.42,19.86,19.86,92.50,1.2,-16.3,1462.9,5,4.040,21:13:00,2025-10-13,-23.83,1,0.000,0.001,0.001,0.131,-0.423,0.075,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473790,2.483136,0.607220,0.571895,0.327623,-0.005219,0.119424,0.111101,87.158203,0.000207,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211511_614,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
6,21:15:39,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.003703,0.035804,0.003356,0.047854,1.132586,0.975339,2.426290,1.293703,10.544320,12.244309,26.230444,0.441786,7.500000,PSF-01031_20251013211539_20d,84.226372,100.116852,0.158719,0.000000,0.000000,0.000000,0.5,0.80,0.298024,1.000000,46.86,40.35,20.48,20.54,20.54,92.50,1.2,-16.5,1441.6,5,4.040,21:13:00,2025-10-13,-23.83,1,-0.000,-0.000,0.000,0.077,0.043,-0.073,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473811,2.481439,0.607382,0.571589,0.326846,0.001741,0.123001,0.111078,84.226372,0.000209,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211539_20d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
7,21:16:05,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.003846,0.033726,0.003453,0.044939,1.136232,0.979427,2.317860,1.181628,10.587284,12.282293,25.055304,0.441786,7.500000,PSF-01031_20251013211605_872,107.225418,527.196777,0.796612,0.000000,0.000000,0.000000,0.5,0.80,1.519753,1.000000,46.84,40.37,20.54,19.80,19.80,92.51,1.2,-15.8,1469.7,5,4.038,21:13:00,2025-10-13,-23.83,1,-0.000,0.000,0.000,-0.028,0.155,0.212,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473832,2.481396,0.607019,0.572719,0.326065,-0.007177,0.126106,0.111148,107.225418,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211605_872,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
8,21:16:31,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.004254,0.032190,0.003757,0.048579,1.161178,0.983604,2.334731,1.173553,10.631885,12.551305,25.236374,0.441786,7.500000,PSF-01031_20251013211631_f5a,145.576721,493.345490,0.704919,0.000000,0.000000,0.000000,0.5,0.80,1.120672,1.000000,47.68,40.39,20.60,19.92,19.92,92.51,1.1,-15.2,1479.8,4,4.037,21:13:00,2025-10-13,-23.83,1,0.000,0.000,-0.000,-0.153,0.264,0.292,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473843,2.482497,0.606750,0.573810,0.325240,-0.006586,0.129106,0.110414,145.576721,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211631_f5a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
9,21:16:53,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.002890,0.033053,0.002658,0.035692,1.114964,0.987854,2.333995,1.219031,10.678521,12.052557,25.230055,0.441786,7.500000,PSF-01031_20251013211653_267,100.868584,502.221832,0.799155,0.000000,0.000000,0.000000,0.5,0.80,1.436841,1.000000,45.61,40.41,20.66,19.91,19.91,92.51,1.1,-15.7,1489.1,4,4.033,21:13:00,2025-10-13,-23.83,1,0.000,0.000,0.001,0.148,-0.061,0.125,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473874,2.479747,0.606901,0.572893,0.324470,-0.007307,0.131615,0.110894,100.868584,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211653_267,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:18:35,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.005075,0.033747,0.004412,0.042575,1.157261,1.008810,2.034781,0.877519,10.903460,12.507955,21.992397,0.441786,7.500000,PSF-01031_20251013211835_d7e,128.383759,458.304047,0.719872,0.000000,0.000000,0.000000,0.5,0.80,1.353251,1.000000,46.55,40.57,20.94,17.72,17.72,92.52,1.2,-15.8,1467.8,5,4.031,21:13:00,2025-10-13,-23.83,1,-0.000,0.000,0.000,-0.065,-0.097,-0.102,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474063,2.480917,0.607022,0.572741,0.320884,-0.034535,0.142882,0.111083,128.383759,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211835_d7e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:19:15,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.001005,0.036459,0.000978,0.014119,1.063062,1.017459,2.373873,1.310811,10.997241,11.490141,25.658087,0.441786,7.500000,PSF-01031_20251013211915_09e,202.424164,199.832077,-0.012971,0.000000,0.000000,0.000000,0.5,0.80,-0.026489,1.000000,42.48,40.66,21.04,20.19,20.19,92.52,1.3,-16.8,1439.1,5,4.030,21:13:00,2025-10-13,-23.83,1,0.000,0.000,0.000,0.073,0.032,0.002,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474175,2.475497,0.607496,0.571105,0.319549,-0.008551,0.147107,0.111457,202.424164,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211915_09e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:19:41,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.001851,0.034429,0.001757,0.023579,1.104358,1.023731,2.323254,1.218895,11.065004,11.936459,25.110893,0.441786,7.500000,PSF-01031_20251013211941_260,94.499588,480.211243,0.803213,0.000000,0.000000,0.000000,0.5,0.80,1.564489,1.000000,43.93,40.73,21.12,19.84,19.84,92.52,1.2,-16.3,1478.8,5,4.028,21:13:00,2025-10-13,-23.83,1,0.000,-0.000,0.000,0.231,0.113,0.536,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474257,2.477408,0.607141,0.571937,0.318599,-0.013259,0.149832,0.111240,94.499588,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013211941_260,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:20:04,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.001200,0.034242,0.001159,0.017528,1.089440,1.029164,2.461515,1.372075,11.123270,11.774739,26.604212,0.441786,7.500000,PSF-01031_20251013212004_375,118.874428,119.624374,0.006269,0.000000,0.000000,0.000000,0.5,0.80,0.012432,1.000000,43.17,40.78,21.18,20.77,20.77,92.52,1.2,-16.7,1520.7,5,4.024,21:13:00,2025-10-13,-23.83,1,-0.000,-0.000,-0.000,-0.197,0.020,0.123,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474329,2.476377,0.607109,0.571218,0.317782,-0.003544,0.152096,0.111321,118.874428,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212004_375,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:21:33,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.000738,0.035180,0.000723,0.010030,1.083158,1.049580,2.343333,1.260175,11.341755,11.704599,25.322037,0.441786,7.500000,PSF-01031_20251013212133_f1e,87.417839,416.237366,0.789981,0.000000,0.000000,0.000000,0.5,0.80,1.656964,1.000000,42.24,40.93,21.44,19.98,19.98,92.54,1.2,-17.2,1523.6,5,4.023,21:13:00,2025-10-13,-23.83,1,0.000,0.000,0.000,0.222,0.219,0.336,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474497,2.475072,0.607273,0.570340,0.314451,-0.015407,0.161358,0.111585,87.417839,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212133_f1e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:22:07,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.000355,0.035082,0.000352,0.005320,1.074257,1.056396,2.447140,1.372883,11.416207,11.609222,26.445631,0.441786,7.500000,PSF-01031_20251013212207_e48,116.006615,530.180115,0.781194,0.000000,0.000000,0.000000,0.5,0.80,1.604605,1.000000,41.65,40.96,21.54,20.68,20.68,92.53,1.2,-16.4,1459.2,5,4.021,21:13:00,2025-10-13,-23.83,1,-0.000,-0.000,0.000,0.043,0.502,0.636,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474524,2.474266,0.607255,0.571807,0.313264,-0.008649,0.164743,0.111485,116.006615,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212207_e48,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:22:45,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.000221,0.034586,0.000219,0.002795,1.074270,1.064752,2.231714,1.157444,11.506537,11.609395,24.117643,0.441786,7.500000,PSF-01031_20251013212245_c8d,113.793251,497.442139,0.771243,0.000000,0.000000,0.000000,0.5,0.80,1.571246,1.000000,41.40,41.03,21.63,19.19,19.19,92.53,1.2,-16.2,1469.4,5,3.986,21:13:00,2025-10-13,-23.83,1,-0.000,-0.000,0.000,0.193,0.350,0.774,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474621,2.473912,0.607169,0.572003,0.312037,-0.026266,0.168448,0.111446,113.648773,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212245_c8d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:23:25,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,-0.000090,0.035777,-0.000090,-0.001884,1.067946,1.074150,2.968702,1.900756,11.608011,11.540969,32.081848,0.441786,7.500000,PSF-01031_20251013212325_4f1,128.149872,128.131271,-0.000145,0.000000,0.000000,0.000000,0.5,0.80,-0.000288,1.000000,40.84,41.08,21.76,23.85,23.85,92.54,1.2,-16.0,1405.9,5,4.018,21:13:00,2025-10-13,-23.83,1,-0.000,-0.000,-0.000,0.185,0.118,-0.002,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474671,2.473142,0.607377,0.572391,0.310483,0.024976,0.172411,0.111327,128.149872,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212325_4f1,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:24:04,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.001040,0.032967,0.001008,0.017162,1.144341,1.083064,2.686752,1.542411,11.704435,12.366640,29.035139,0.441786,7.500000,PSF-01031_20251013212404_5b3,99.154831,492.648468,0.798731,0.000000,0.000000,0.000000,0.5,0.80,1.619565,1.000000,43.39,41.07,21.90,22.20,22.20,92.53,1.1,-16.0,1518.9,5,4.016,21:23:50,2025-10-13,-21.28,1,-0.000,0.000,0.000,0.394,0.167,0.599,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474629,2.473105,0.606886,0.572365,0.308738,0.004431,0.176187,0.111424,99.154831,0.000216,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212404_5b3,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,21:24:36,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.000348,0.035305,0.000344,0.005984,1.108719,1.088762,2.684205,1.575486,11.765666,11.981327,29.006752,0.441786,7.500000,PSF-01031_20251013212436_b22,118.020416,123.981712,0.048082,0.000000,0.000000,0.000000,0.5,0.80,0.076694,1.000000,41.78,41.03,22.00,22.19,22.19,92.54,1.2,-16.5,1458.2,4,4.012,21:23:50,2025-10-13,-21.28,1,0.000,-0.000,-0.000,-0.456,-0.372,-0.683,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474553,2.470929,0.607294,0.571641,0.307475,0.003088,0.179306,0.110427,118.020416,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212436_b22,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,21:26:06,2025-10-13,FB_Fl_Dark_8k,Fern,,,,,0.000679,0.034713,0.000666,0.007175,1.129448,1.105121,2.108704,0.979256,11.943542,12.206458,22.789719,0.441786,7.500000,PSF-01031_20251013212606_058,97.621681,489.132629,0.800419,0.000000,0.000000,0.000000,0.5,0.80,0.660903,1.000000,41.97,41.06,22.23,18.29,18.29,92.53,1.2,-15.9,1433.2,2,4.011,21:23:50,2025-10-13,-21.28,1,-0.000,-0.000,-0.000,0.024,-0.086,-0.163,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474568,2.471128,0.607191,0.572664,0.304653,-0.042955,0.187968,0.108653,97.621681,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251013212606_058,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
